NDB_No,Shrt_Desc,Water_g,Energ_Kcal,Protein_g,Lipid_Tot_g,Ash_g,Carbohydrt_g,Fiber_TD_g,Sugar_Tot_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mg,Manganese_mg,Selenium_mcg,Vit_C_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,Panto_Acid_mg,Vit_B6_mg,Folate_Tot_mcg,Folic_Acid_mcg,Food_Folate_mcg,Folate_DFE_mcg,Choline_Tot_mg,Vit_B12_mcg,Vit_A_IU,Vit_A_RAE,Retinol_mcg,Alpha_Carot_mcg,Beta_Carot_mcg,Beta_Crypt_mcg,Lycopene_mcg,Lut_and_Zea_mcg,Vit_E_mg,Vit_D_mcg,Vit_D_IU,Vit_K_mcg,FA_Sat_g,FA_Mono_g,FA_Poly_g,Cholestrl_mg,GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct
13954,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,ALL GRDS,RAW",70.08,165,20.64,8.55,1.03,0,0,0,25,1.49,21,189,317,52,3.58,0.07,0.011,23.1,0,0.064,0.1,6.087,0.594,0.563,11,0,11,11,86.2,1.06,0,0,0,0,0,0,0,0,0.32,,,1.3,3.14,4.246,0.394,66,85,3 oz,261,1 roast,1
13956,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,CHOIC,RAW",69.37,174,20.64,9.51,1,0,0,0,25,1.47,21,183,313,51,3.61,0.067,0.013,22.1,0,0.055,0.087,6.658,0.603,0.556,11,0,11,11,86.2,1.15,0,0,0,0,0,0,0,0,0.33,,,1.3,3.493,4.724,0.438,68,85,3 oz,271,1 roast,2
13958,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,SEL,RAW",70.73,157,20.64,7.68,1.06,0,0,0,24,1.51,21,194,321,53,3.54,0.073,0.01,24.1,0,0.074,0.112,5.516,0.585,0.57,11,0,11,11,86.2,0.98,0,0,0,0,0,0,0,0,0.31,,,1.2,2.822,3.816,0.354,65,85,3 oz,252,1 roast,1
13970,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",70.73,155,21.22,7.17,1,0,0,0,25,1.55,22,195,328,54,3.7,0.072,0.012,23.9,0,0.066,0.102,6.257,0.61,0.579,11,0,11,11,88.6,1.09,0,0,0,0,0,0,0,0,0.31,,,1.2,2.978,2.924,0.277,65,85,3 oz,188,1 steak,0
13971,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,SEL,RAW",71.99,145,21.22,6.06,0.98,0,0,0,24,1.54,22,197,326,54,3.6,0.074,0.01,24.5,0,0.076,0.115,5.671,0.601,0.586,11,0,11,11,88.6,1.01,0,0,0,0,0,0,0,0,0.3,,,1.2,2.514,2.469,0.234,62,85,3 oz,173,1 steak,1
13972,"BEEF,CHK EYE RST,BNL,AMERICA'S BF RST,LN,0"" FAT,ALL GRD, RAW",72.48,137,20.61,6.01,1.03,0,0,0,18,2.18,21,204,357,85,8.21,0.065,0.011,22.5,0,0.065,0.16,4.593,0.655,0.403,3,0,3,3,69.3,2.95,6,2,2,0,0,0,0,0,0.2,0.1,4,1.5,2.55,3.11,0.31,69,85,3 oz,1289,1 roast,18
13973,"BEEF,CHK EYE RST,BNL,AMERICA'S BF RST,LN,0"" FAT,CHOIC,RAW",72.16,139,20.67,6.21,1.05,0,0,0,17,2.18,21,201,332,85,8.25,0.063,0.011,21.8,0,0.06,0.157,4.593,0.59,0.383,3,0,3,3,68.7,2.91,6,2,2,0,0,0,0,0,0.23,0.1,4,1.5,2.354,2.938,0.299,67,85,3 oz,1263,1 roast,20
13974,"BEEF,CHUCK EYE RST,BNLESS,AMERICA'S BF RST,LN,0"" FAT,SEL,RAW",72.96,133,20.52,5.71,1.01,0,0,0,19,2.21,21,200,393,86,8.29,0.071,0.011,24.3,0,0.07,0.17,4.83,0.72,0.435,3,0,3,3,69.9,2.98,7,2,2,0,0,0,0,0,0.15,0.1,3,1.5,1.61,3.67,0.37,74,85,3 oz,1327,1 roast,15
13975,"BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",69.47,169,20.15,9.86,0.96,0,0,0,13,1.98,22,212,349,79,4.93,0.069,0.002,21.6,0,0.07,0.154,6.115,0.647,0.586,3,0,3,3,61.3,1.68,12,4,4,0,0,0,0,0,0.16,0.1,4,1.5,3.704,4.772,0.398,67,85,3 oz,1780,1 piece,1
13980,"BEEF, CHUCK, SHORT RIBS, BNL, 0"" FAT, CHOICE, CKED, BR",55.94,250,28.84,14.95,0.9,0,0,0,14,3.19,23,200,264,75,11.95,0.113,0.015,33.3,0,0.1,0.257,3.467,0.8,0.291,7,0,7,7,95.9,4.06,5,2,2,0,0,0,0,0,0.1,0.2,6,1.6,4.22,9.78,0.81,102,85,3 oz,272,1 piece,27
13983,"BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0"" FAT,SEL,RAW",70.52,158,20.57,8.45,1.01,0,0,0,12,2.02,22,206,336,82,5.05,0.063,0.002,25.4,0,0.079,0.154,5.875,0.73,0.597,3,0,3,3,58.6,1.88,13,4,4,0,0,0,0,0,0.11,0.1,4,1.5,3.424,4.307,0.384,69,85,3 oz,514,1 piece,1
15001,"ANCHOVY,EUROPEAN,RAW",73.37,131,20.35,4.84,1.44,0,0,0,147,3.25,41,174,383,104,1.72,0.211,0.07,36.5,0,0.055,0.256,14.024,0.645,0.143,9,0,9,9,,0.62,50,15,15,0,0,0,0,0,0.57,,,0.1,1.282,1.182,1.637,60,85,3 oz,,,0
15010,"CATFISH,CHANNEL,WILD,RAW",80.36,95,16.38,2.82,0.96,0,0,,14,0.3,23,209,358,43,0.51,0.034,0.025,12.6,0.7,0.21,0.072,1.907,0.765,0.116,10,0,10,10,,2.23,50,15,15,,,,,,,12.5,500,,0.722,0.844,0.865,58,85,3 oz,159,1 fillet,0
15015,"COD,ATLANTIC,RAW",81.22,82,17.81,0.67,1.16,0,0,0,16,0.38,32,203,413,54,0.45,0.028,0.015,33.1,1,0.076,0.065,2.063,0.153,0.245,7,0,7,7,65.2,0.91,40,12,12,0,0,0,0,0,0.64,0.9,36,0.1,0.131,0.094,0.231,43,85,3 oz,231,1 fillet,0
15019,"FISH,COD,PACIFIC,RAW (MAY HAVE BEEN PREVIOUSLY FROZEN)",83.95,69,15.27,0.41,1.46,0,0,0,8,0.16,20,281,235,303,0.31,0.019,0.012,22.9,0,0.033,0.045,1.095,0.294,0.117,7,0,7,7,65,1.98,6,2,2,0,0,0,0,0,0.54,0.5,20,0,0.085,0.073,0.164,47,116,1 fillet,85,3 oz,0
15023,"FISH,MAHIMAHI,RAW",77.55,85,18.5,0.7,2.1,0,0,,15,1.13,30,143,416,88,0.46,0.041,0.015,36.5,0,0.02,0.07,6.1,0.75,0.4,5,0,5,5,,0.6,180,54,54,,,,,,,,,,0.188,0.121,0.165,73,85,3 oz,204,1 fillet,0
15025,"EEL,MIXED SPECIES,RAW",68.26,184,18.44,11.66,1.41,0,0,0,20,0.5,20,216,272,51,1.62,0.023,0.035,6.5,1.8,0.15,0.04,3.5,0.24,0.067,15,0,15,15,65,3.0,3477,1043,1043,0,0,0,0,0,4,23.3,932,0,2.358,7.19,0.947,126,85,3 oz,204,1 fillet,0
15028,"FLATFISH (FLOUNDER&SOLE SP),RAW",84.63,70,12.41,1.93,1.22,0,0,0,21,0.18,18,252,160,296,0.32,0.019,0.014,26.6,0,0.022,0.02,1.04,0.185,0.098,5,0,5,5,65,1.13,33,10,10,0,0,0,0,0,0.63,2.8,113,0.1,0.441,0.535,0.374,45,28.35,"1 oz, boneless",163,1 fillet,0
15031,"GROUPER,MIXED SPECIES,RAW",79.22,92,19.38,1.02,1.17,0,0,,27,0.89,31,162,483,53,0.48,0.02,0.014,36.5,0,0.07,0.005,0.313,0.75,0.3,9,0,9,9,,0.6,143,43,43,,,,,,,,,,0.233,0.202,0.321,37,85,3 oz,259,1 fillet,0
15033,"HADDOCK,RAW",83.38,74,16.32,0.45,1.28,0,0,0,11,0.17,21,227,286,213,0.32,0.021,0.011,25.9,0,0.02,0.057,3.363,0.403,0.281,12,0,12,12,65,1.83,57,17,17,0,0,0,0,0,0.45,0.5,18,0.1,0.091,0.061,0.166,54,85,3 oz,193,1 fillet,0
15035,"HADDOCK,SMOKED",71.48,116,25.23,0.96,1.62,0,0,0,49,1.4,54,251,415,763,0.5,0.042,0.03,42.9,0,0.047,0.049,5.073,0.17,0.4,15,0,15,15,92.3,1.6,80,24,24,0,0,0,0,0,0.55,0.8,34,0.1,0.173,0.157,0.321,77,28.35,"1 oz, boneless",17,"1 cubic inch, boneless",0
15036,"HALIBUT,ATLANTIC&PACIFIC,RAW",80.34,91,18.56,1.33,1.29,0,0,0,7,0.16,23,236,435,68,0.36,0.023,0.011,45.6,0,0.05,0.03,6.513,0.343,0.548,12,0,12,12,61.8,1.1,67,20,20,0,0,0,0,0,0.61,4.7,190,0,0.292,0.471,0.29,49,85,3 oz,204,.5 fillet,0
15038,"HALIBUT,GREENLAND,RAW",70.27,186,14.37,13.84,1,0,0,0,3,0.66,26,164,268,80,0.4,0.03,0.012,36.5,0,0.06,0.08,1.5,0.25,0.42,1,0,1,1,61.8,1.0,47,14,14,0,0,0,0,0,0.73,27.4,1097,0.1,2.419,8.378,1.367,46,85,3 oz,204,.5 fillet,0
15039,"HERRING,ATLANTIC,RAW",72.05,158,17.96,9.04,1.46,0,0,0,57,1.1,32,236,327,90,0.99,0.092,0.035,36.5,0.7,0.092,0.233,3.217,0.645,0.302,10,0,10,10,65,13.67,93,28,28,0,0,0,0,0,1.07,4.2,167,0.1,2.04,3.736,2.133,60,28.35,"1 oz, boneless",184,1 fillet,0
15042,"HERRING,ATLANTIC,KIPPERED",59.7,217,24.58,12.37,1.94,0,0,0,84,1.51,46,325,447,918,1.36,0.135,0.05,52.6,1,0.126,0.319,4.402,0.88,0.413,14,0,14,14,95,18.7,135,40,40,0,0,0,0,0,1.54,2.2,86,0.1,2.791,5.112,2.919,82,28.35,"1 oz, boneless",17,"1 cubic inch, boneless",0
15043,"HERRING,PACIFIC,RAW",71.52,195,16.39,13.88,2.37,0,0,,83,1.12,32,228,423,74,0.53,0.078,0.045,36.5,0,0.06,0.2,2.2,1.0,0.45,5,0,5,5,,10.0,106,32,32,,,,,,,,,,3.257,6.872,2.423,77,85,3 oz,184,1 fillet,0
15046,"MACKEREL,ATLANTIC,RAW",63.55,205,18.6,13.89,1.35,0,0,0,12,1.63,76,217,314,90,0.63,0.073,0.015,44.1,0.4,0.176,0.312,9.08,0.856,0.399,1,0,1,1,65,8.71,167,50,50,0,0,0,0,0,1.52,16.1,643,5,3.257,5.456,3.35,70,112,1 fillet,85,3 oz,0
15049,"MACKEREL,KING,RAW",75.85,105,20.28,2.0,1.28,0,0,,31,1.78,32,248,435,158,0.56,0.026,0.005,36.5,1.6,0.1,0.476,8.59,0.839,0.442,8,0,8,8,,15.6,727,218,218,,,,,,,,,,0.363,0.764,0.46,53,85,3 oz,198,.5 fillet,0
15050,"MACKEREL,PACIFIC&JACK,MXD SP,RAW",70.15,158,20.07,7.89,1.62,0,0,0,23,1.16,28,125,406,86,0.67,0.093,0.015,36.5,2,0.111,0.421,8.32,0.316,0.33,2,0,2,2,66.9,4.4,62,19,19,0,0,0,0,0,1,9.1,366,0.1,2.247,2.629,1.94,47,85,3 oz,225,1 fillet,0
15051,"MACKEREL,SPANISH,RAW",71.67,139,19.29,6.3,1.27,0,0,0,11,0.44,33,205,446,59,0.49,0.055,0.014,36.5,1.6,0.13,0.17,2.3,0.75,0.4,1,0,1,1,50.5,2.4,130,39,39,0,0,0,0,0,0.69,7.3,292,0.1,1.828,1.53,1.739,76,85,3 oz,187,1 fillet,0
15054,"MONKFISH,RAW",83.24,76,14.48,1.52,1.21,0,0,,8,0.32,21,200,400,18,0.41,0.028,0.024,36.5,1,0.025,0.06,2.1,0.15,0.24,7,0,7,7,,0.9,40,12,12,,,,,,,,,,0.34,0.24,0.61,25,85,3 oz,,,0
15057,"OCEAN PERCH,ATLANTIC,RAW",83.07,79,15.31,1.54,1.2,0,0,0,28,0.22,23,248,187,287,0.29,0.021,0.011,28.6,0,0.04,0.048,1.005,0.272,0.073,9,0,9,9,65,1.5,40,12,12,0,0,0,0,0,0.76,1.2,48,0.1,0.273,0.475,0.304,52,28.35,"1 oz, boneless",64,1 fillet,0
15060,"PERCH,MIXED SPECIES,RAW",79.13,91,19.39,0.92,1.24,0,0,0,80,0.9,30,200,269,62,1.11,0.15,0.7,12.6,1.7,0.07,0.1,1.52,0.75,0.12,5,0,5,5,65,1.9,30,9,9,0,0,0,0,0,0.2,3,118,0.1,0.185,0.152,0.368,90,60,1 fillet,85,3 oz,0
15065,"POLLOCK,ATLANTIC,RAW",78.18,92,19.44,0.98,1.41,0,0,0,60,0.46,67,221,356,86,0.47,0.05,0.015,36.5,0,0.047,0.185,3.27,0.358,0.287,3,0,3,3,75.8,3.19,46,14,14,0,0,0,0,0,0.23,1,42,0.1,0.135,0.112,0.483,71,85,3 oz,193,.5 fillet,0
15066,"FISH,POLLOCK,ALASKA,RAW (MAY HAVE BEEN PREVIOUSLY FROZEN)",86.75,56,12.19,0.41,1.36,0,0,0,15,0.22,16,284,160,333,0.31,0.031,0.011,15.9,0,0.03,0.08,0.653,0.237,0.069,3,0,3,3,65,1.63,10,3,3,0,0,0,0,0,0.49,0.2,8,0,0.124,0.079,0.195,46,77,1 fillet,85,3 oz,0
15076,"SALMON,ATLANTIC,WILD,RAW",68.5,142,19.84,6.34,2.54,0,0,,12,0.8,29,200,490,44,0.64,0.25,0.016,36.5,0,0.226,0.38,7.86,1.664,0.818,25,0,25,25,,3.18,40,12,12,,,,,,,,,,0.981,2.103,2.539,55,85,3 oz,198,.5 fillet,0
15077,"SALMON,CHINOOK,SMOKED",72.0,117,18.28,4.32,2.62,0,0,0,11,0.85,18,164,175,672,0.31,0.23,0.017,32.4,0,0.023,0.101,4.72,0.87,0.278,2,0,2,2,89,3.26,87,26,26,0,0,0,0,0,1.35,17.1,685,0.1,0.929,2.023,0.995,23,28.35,"1 oz, boneless",85,3 oz,0
15078,"SALMON,CHINOOK,RAW",71.64,179,19.93,10.43,1.33,0,0,0,26,0.25,95,289,394,47,0.44,0.041,0.015,36.5,4,0.054,0.113,8.42,0.75,0.4,30,0,30,30,,1.3,453,136,136,0,0,0,0,0,1.22,,,,3.1,4.399,2.799,50,85,3 oz,198,.5 fillet,0
15079,"SALMON,CHUM,RAW",75.38,120,20.14,3.77,1.18,0,0,,11,0.55,22,283,429,50,0.47,0.055,0.015,36.5,0,0.08,0.18,7.0,0.75,0.4,4,0,4,4,,3.0,99,30,30,,,,,,1.09,,,,0.84,1.541,0.898,74,85,3 oz,198,.5 fillet,0
15080,"SALMON,CHUM,DRND SOL W/BONE",70.77,141,21.43,5.5,2.47,0,0,0,249,0.7,30,354,300,391,1.0,0.1,0.02,43.3,0,0.02,0.16,7.0,0.56,0.38,20,0,20,20,85,4.4,60,18,18,0,0,0,0,0,1.6,9.6,386,0.1,1.486,1.919,1.517,39,85,3 oz,369,1 can,0
15081,"SALMON,COHO,WILD,RAW",72.66,146,21.62,5.93,1.21,0,0,0,36,0.56,31,262,423,46,0.41,0.051,0.014,36.5,1,0.113,0.14,7.23,0.823,0.549,9,0,9,9,109.4,4.17,135,40,40,0,0,0,0,0,0.73,9,361,0.1,1.26,2.134,1.992,45,85,3 oz,198,.5 fillet,0
15083,"SALMON,PINK,RAW",75.52,127,20.5,4.4,1.52,0,0,0,7,0.38,27,261,366,75,0.39,0.063,0.011,31.4,0,0.08,0.105,7.995,1.03,0.611,4,0,4,4,94.6,4.15,117,35,35,0,0,0,0,0,0.4,10.9,435,0.4,0.81,1.348,0.811,46,85,3 oz,159,.5 fillet,0
15085,"FISH,SALMON,SOCKEYE,RAW",72.54,131,22.25,4.69,1.26,0,0,0,9,0.43,30,257,367,78,0.46,0.064,0.011,29.8,0,0.132,0.207,8.507,1.07,0.731,6,0,6,6,94.6,4.69,162,49,49,0,0,0,0,0,0.83,14.1,563,0.1,0.814,1.371,1.115,51,28.35,"1 oz, boneless",198,.5 fillet,0
15091,"SEA BASS,MXD SP,RAW",78.27,97,18.43,2.0,1.09,0,0,0,10,0.29,41,194,256,68,0.4,0.019,0.015,36.5,0,0.11,0.12,1.6,0.75,0.4,5,0,5,5,60.8,0.3,154,46,46,0,0,0,0,0,0.84,5.6,226,0.1,0.511,0.424,0.743,41,129,1 fillet,85,3 oz,0
15093,"SEATROUT,MXD SP,RAW",78.09,104,16.74,3.61,1.26,0,0,,17,0.27,31,250,341,58,0.45,0.03,0.015,36.5,0,0.06,0.17,2.4,0.75,0.4,5,0,5,5,,3.0,100,30,30,,,,,,,,,,1.009,0.884,0.725,83,85,3 oz,238,1 fillet,0
15101,"SNAPPER,MIXED SPECIES,RAW",76.87,100,20.51,1.34,1.31,0,0,0,32,0.18,32,198,417,64,0.36,0.028,0.013,38.2,1.6,0.046,0.003,0.284,0.75,0.4,5,0,5,5,65,3.0,106,32,32,0,0,0,0,0,0.96,10.2,408,0.1,0.285,0.251,0.459,37,85,3 oz,218,1 fillet,0
15108,"SUNFISH,PUMPKIN SEED,RAW",79.5,89,19.4,0.7,1.1,0,0,,80,1.2,30,180,350,80,1.55,0.3,0.7,12.6,1,0.08,0.07,1.2,0.75,0.12,15,0,15,15,,2.0,50,15,15,,,,,,,,,,0.139,0.117,0.246,67,48,1 fillet,85,3 oz,0
15110,"SWORDFISH,RAW",73.38,144,19.66,6.65,1.44,0,0,0,5,0.38,29,255,418,81,0.66,0.039,0.011,57.4,0,0.075,0.053,7.76,0.35,0.543,2,0,2,2,65,1.7,120,36,36,0,0,0,0,0,2.02,13.9,558,0.1,1.602,2.971,1.147,66,85,3 oz,136,"1 piece,  (4-1/2"" x 2-1/8"" x 7/8"")",0
15114,"TROUT,MIXED SPECIES,RAW",71.42,148,20.77,6.61,1.17,0,0,0,43,1.5,22,245,361,52,0.66,0.188,0.851,12.6,0.5,0.35,0.33,4.5,1.94,0.2,13,0,13,13,65,7.79,57,17,17,0,0,0,0,0,0.2,3.9,155,0.1,1.149,3.254,1.499,58,79,1 fillet,85,3 oz,0
15115,"TROUT,RAINBOW,WILD,RAW",71.87,119,20.48,3.46,1.31,0,0,,67,0.7,31,271,481,31,1.08,0.109,0.158,12.6,2.4,0.123,0.105,5.384,0.928,0.406,12,0,12,12,,4.45,62,19,19,,,,,,,,,,0.722,1.129,1.237,59,85,3 oz,159,1 fillet,0
15117,"TUNA,FRESH,BLUEFIN,RAW",68.09,144,23.33,4.9,1.18,0,0,0,8,1.02,50,254,252,39,0.6,0.086,0.015,36.5,0,0.241,0.251,8.654,1.054,0.455,2,0,2,2,65,9.43,2183,655,655,0,0,0,0,0,1,5.7,227,0,1.257,1.6,1.433,38,85,3 oz,,,0
15123,"TUNA,FRESH,SKIPJACK,RAW",70.58,103,22.0,1.01,1.3,0,0,,29,1.25,34,222,407,37,0.82,0.086,0.015,36.5,1,0.033,0.1,15.4,0.42,0.85,9,0,9,9,,1.9,52,16,16,,,,,,,,,,0.328,0.19,0.315,47,85,3 oz,198,.5 fillet,0
15127,"TUNA,FRESH,YELLOWFIN,RAW",74.03,109,24.4,0.49,1.64,0,0,0,4,0.77,35,278,441,45,0.37,0.036,0.011,90.6,0,0.118,0.115,18.475,0.28,0.933,2,0,2,2,65,2.08,60,18,18,0,0,0,0,0,0.24,1.7,69,0.1,0.172,0.116,0.147,39,28.35,"1 oz, boneless",16,"1 cubic inch, boneless",0
15130,"WHITEFISH,MXD SP,RAW",72.77,134,19.09,5.86,1.12,0,0,0,26,0.37,33,270,317,51,0.99,0.072,0.067,12.6,0,0.14,0.12,3.0,0.75,0.3,15,0,15,15,65,1.0,120,36,36,0,0,0,0,0,0.2,12,478,0.1,0.906,1.996,2.149,60,85,3 oz,198,1 fillet,0
15131,"WHITEFISH,MXD SP,SMOKED",70.83,108,23.4,0.93,5.06,0,0,0,18,0.5,23,132,423,1019,0.49,0.315,0.034,13.5,0,0.032,0.101,2.4,0.104,0.389,7,0,7,7,95,3.26,190,57,57,0,0,0,0,0,0.21,12.8,512,0.1,0.228,0.278,0.293,33,136,"1 cup, cooked",28.35,"1 oz, boneless",0
15134,"WOLFFISH,ATLANTIC,RAW",79.9,96,17.5,2.39,1.16,0,0,,6,0.09,30,200,300,85,0.78,0.029,0.015,36.5,0,0.18,0.08,2.133,0.57,0.4,5,0,5,5,,2.03,375,113,113,,,,,,,,,,0.365,0.837,0.845,46,85,3 oz,153,.5 fillet,0
15135,"YELLOWTAIL,MXD SP,RAW",74.52,146,23.14,5.24,1.09,0,0,,23,0.49,30,157,420,39,0.52,0.045,0.015,36.5,2.8,0.144,0.04,6.8,0.59,0.16,4,0,4,4,,1.3,95,29,29,,,,,,,,,0.1,1.28,1.99,1.42,55,85,3 oz,187,.5 fillet,0
15147,"LOBSTER,NORTHERN,RAW",80.95,77,16.52,0.75,1.88,0,0,0,84,0.26,38,161,200,423,3.53,1.349,0.056,63.6,0,0.02,0.014,1.591,1.449,0.104,10,0,10,10,70.3,1.25,4,1,1,0,0,0,0,0,0.87,0,1,0,0.181,0.22,0.296,127,150,1 lobster,85,3 oz,0
15179,"SALMON,CHINOOK,SMOKED,(LOX),REG",72.0,117,18.28,4.32,2.62,0,0,,11,0.85,18,164,175,2000,0.31,0.23,0.017,38.1,0,0.023,0.101,4.72,0.87,0.278,2,0,2,2,,3.26,88,26,26,,,,,,,,,,0.929,2.023,0.995,23,28.35,1 oz,85,3 oz,0
15234,"CATFISH,CHANNEL,FARMED,RAW",79.06,119,15.23,5.94,1.05,0,0,0,8,0.23,19,204,302,98,0.48,0.032,0.015,8.2,0,0.02,0.083,2.105,0.67,0.154,10,0,10,10,65,2.88,1,0,0,0,0,0,0,0,0.81,0.2,9,2.1,1.31,2.573,1.119,55,85,3 oz,159,1 fillet,0
15236,"SALMON,ATLANTIC,FARMED,RAW",64.89,208,20.42,13.42,1.13,0,0,0,9,0.34,27,240,363,59,0.36,0.045,0.011,24,3.9,0.207,0.155,8.672,1.547,0.636,26,0,26,26,78.5,3.23,193,58,58,0,0,0,0,0,3.55,11,441,0.5,3.05,3.77,3.886,55,85,3 oz,198,.5 fillet,
15238,"SALMON,COHO,FARMED,RAW",70.47,160,21.27,7.67,1.3,0,0,,12,0.34,31,292,450,47,0.43,0.048,0.012,12.6,1.1,0.09,0.11,6.813,1.14,0.66,13,0,13,13,,2.67,188,56,56,,,,,,,,,,1.816,3.33,1.861,51,85,3 oz,159,1 fillet,0
15240,"TROUT,RAINBOW,FARMED,RAW",73.8,141,19.94,6.18,1.21,0,0,0,25,0.31,25,226,377,51,0.45,0.046,0.011,23.6,2.9,0.12,0.09,5.567,1.667,0.34,11,0,11,11,65,4.3,280,84,84,0,0,0,0,0,2.34,15.9,635,0.1,1.383,1.979,1.507,59,79,1 fillet,85,3 oz,0
15261,"FISH,TILAPIA,RAW",78.08,96,20.08,1.7,0.93,0,0,0,10,0.56,27,170,302,52,0.33,0.075,0.037,41.8,0,0.041,0.063,3.903,0.487,0.162,24,0,24,24,42.5,1.58,0,0,0,0,0,0,0,0,0.4,3.1,124,1.4,0.585,0.498,0.363,50,116,1 fillet,,,0
15266,"FISH,POLLOCK,ALASKA,RAW (NOT PREVIOUSLY FROZEN)",81.99,70,17.17,0.19,1.34,0,,,12,0.27,34,190,331,159,0.4,0.041,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.043,0.072,61,85,3 oz,,,0
15268,"FISH,COD,PACIFIC,RAW (NOT PREVIOUSLY FROZEN)",81.86,72,17.54,0.2,1.19,0,,,23,0.17,28,180,329,109,0.35,0.022,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.051,0.081,46,85,3 oz,,,0
15270,"CRUSTACEANS,SHRIMP,RAW (NOT PREVIOUSLY FROZEN)",78.45,85,20.1,0.51,1.23,0,,,64,0.52,35,214,264,119,1.34,0.391,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,0.101,0.086,0.152,161,85,3 oz,,,13
15274,"FISH,TROUT,BROOK,RAW,NEW YORK STATE",75.67,110,21.23,2.73,1.32,0,,,25,0.38,28,246,417,45,0.55,0.045,0.018,,,0.137,0.101,5.293,,0.273,,,,,,2.77,,,,,,,,,,,,,0.595,0.815,0.772,60,149,1 filet,332,1 fish,53
17001,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,RAW",60.7,267,16.88,21.59,0.88,0,0,,12,1.57,22,160,230,58,3.33,0.104,0.019,19.8,0,0.12,0.22,6.1,0.67,0.13,18,0,18,18,,2.39,0,0,0,,,,,,0.21,,,,9.47,8.86,1.7,72,28.35,1 oz,453.6,1 lb,23
17003,"LAMB,DOM,COMP OF RTL CUTS,LN,1/4""FAT,CHOIC,RAW",73.42,134,20.29,5.25,1.06,0,0,,10,1.77,26,189,280,66,4.06,0.12,0.024,23.4,0,0.13,0.23,6.0,0.7,0.16,23,0,23,23,,2.62,0,0,0,,,,,,0.21,,,,1.88,2.11,0.48,65,28.35,1 oz,453.6,1 lb,42
17005,"LAMB,DOM,COMP OF RTL CUTS,FAT,1/4""FAT,CHOIC,RAW",22.54,665,6.65,70.61,0.36,0,0,,19,0.98,9,73,82,31,1.13,0.057,0.003,8.8,0,0.06,0.16,6.37,0.58,0.04,3,0,3,3,,1.68,0,0,0,,,,,,0.22,,,,32.24,29.11,5.35,90,28.35,1 oz,453.6,1 lb,0
17007,"LAMB,DOM,FORESHANK,LN&FAT,1/4""FAT,CHOIC,RAW",67.01,201,18.91,13.38,0.95,0,0,,11,1.67,22,170,214,72,5.22,0.101,0.021,19.9,0,0.1,0.19,5.47,0.69,0.15,19,0,19,19,,2.34,0,0,0,,,,,,0.25,,,,5.83,5.49,1.06,72,28.35,1 oz,453.6,1 lb,52
17009,"LAMB,DOM,FORESHANK,LN,1/4""FAT,CHOIC,RAW",74.86,120,21.08,3.29,1.05,0,0,,9,1.79,25,187,237,79,5.95,0.109,0.024,24,0,0.1,0.2,5.31,0.71,0.17,22,0,22,22,,2.45,0,0,0,,,,,,0.24,,,,1.18,1.32,0.3,69,28.35,1 oz,453.6,1 lb,59
17011,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/4""FAT,CHOIC,RAW",64.32,230,17.91,17.07,0.94,0,0,,9,1.66,23,170,249,56,3.32,0.113,0.02,20.7,0,0.13,0.23,6.26,0.69,0.15,19,0,19,19,,2.5,0,0,0,,,,,,0.21,,,,7.43,7.0,1.35,69,28.35,1 oz,453.6,1 lb,21
17013,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN,1/4""FAT,CHOIC,RAW",74.11,128,20.56,4.51,1.07,0,0,,6,1.82,27,193,289,62,3.84,0.126,0.024,23.5,0,0.14,0.25,6.23,0.72,0.17,23,0,23,23,,2.7,0,0,0,,,,,,0.22,,,,1.61,1.81,0.41,64,28.35,1 oz,453.6,1 lb,36
17015,"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/4""FAT,CHOIC,RAW",67.17,201,18.58,13.49,0.98,0,0,,8,1.71,24,178,261,57,3.5,0.115,0.021,21.4,0,0.13,0.23,6.22,0.68,0.15,20,0,20,20,,2.51,0,0,0,,,,,,0.21,,,,5.8,5.53,1.08,67,28.35,1 oz,453.6,1 lb,20
